building_name,facade_number,comp_type,comp_num,architectural_element,AE_type,materials_all,material_technique,moulding_type,level,year_add,orig,comp_quant,TS_quant,elem_total,location,region
Creechurch Lane Synagogue [1675],f2n,esc,e2a,bench,,wood,NULL,NULL,1,1675,TRUE,2,1,2,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,column shaft,,wood,NULL,NULL,1,1675,TRUE,2,1,2,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,cornice,,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2e,fac_elem,fac_elem,door,,NULL,NULL,NULL,2,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,door,double panelled,wood,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2e,esc,e2b,door,single panelled,wood,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,door frame,flat-headed,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2e,esc,e2b,door frame,flat-headed,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2e,fac_elem,fac_elem,door frame,,NULL,NULL,NULL,2,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,pediment,,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,roof,,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,stoop,,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,fac_elem,fac_elem,wall,,brick,NULL,NULL,NULL,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2e,fac_elem,fac_elem,wall,,brick,NULL,NULL,NULL,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2s,wsc,w2e,window,dormer,glass,NULL,NULL,3,1675,TRUE,1,4,4,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2s,wsc,w2a,window frame,rectangular ,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2s,wsc,w2b,window frame,rectangular ,NULL,NULL,NULL,2,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2s,wsc,w2d,window frame,rectangular ,NULL,NULL,NULL,2,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,esc,e2a,window frame,fan,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2e,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,3,1675,TRUE,1,1,1,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2s,wsc,w2c,window frame,rectangular ,NULL,NULL,NULL,2,1675,TRUE,1,2,2,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2s,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,1,1675,TRUE,1,3,3,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2s,wsc,w2e,window frame,rectangular ,NULL,NULL,NULL,3,1675,TRUE,1,4,4,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,1,1675,TRUE,1,4,4,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,2,1675,TRUE,1,5,5,"London, England",Western Europe
Creechurch Lane Synagogue [1675],f2n,fac_elem,fac_elem,window frame,,NULL,NULL,NULL,3,1675,TRUE,1,5,5,"London, England",Western Europe
"Esnoga, Talmud Torah II",f4e,wsc,w4a,architrave,simple,red brick,soldier course,NULL,1,1675,TRUE,1,2,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,wsc,w4b1773,architrave,simple,red brick,soldier course,NULL,1,1773,FALSE,1,2,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,wsc,w4a1773,architrave,simple,red brick,soldier course,NULL,2,1773,FALSE,1,3,3,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,wsc,w4a,architrave,simple,red brick,soldier course,NULL,1,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,wsc,w4a,architrave,simple,red brick,soldier course,NULL,3,1675,TRUE,1,5,5,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,wsc,w4a,architrave,simple,red brick,soldier course,NULL,3,1675,TRUE,1,5,5,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,wsc,w4b,architrave,simple,red brick,soldier course,NULL,2,1675,TRUE,1,5,5,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,wsc,w4b,architrave,simple,red brick,soldier course,NULL,2,1675,TRUE,1,5,5,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,wsc,w4a,architrave,simple,red brick,soldier course,NULL,1,1675,TRUE,1,6,6,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,wsc,w4a,architrave,simple,red brick,soldier course,NULL,1,1675,TRUE,1,6,6,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,wsc,w4a,architrave,simple,red brick,soldier course,NULL,3,1675,TRUE,1,7,7,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,wsc,w4a,architrave,simple,red brick,soldier course,NULL,3,1675,TRUE,1,7,7,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,wsc,w4b,architrave,simple,red brick,soldier course,NULL,2,1675,TRUE,1,7,7,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,wsc,w4b,architrave,simple,red brick,soldier course,NULL,2,1675,TRUE,1,7,7,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,architrave,simple,sandstone,rustication,NULL,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,rlc,r4a,architrave,simple,stone,moulded,three indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,rlc,r4a,architrave,simple,stone,moulded,three indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem,balcony,,NULL,NULL,NULL,2,1675,TRUE,1,2,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,rlc,r4a,balustrade,,stone,NULL,NULL,NULL,1675,TRUE,2,1,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,rlc,r4a,balustrade,,stone,NULL,NULL,NULL,1675,TRUE,2,1,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,rlc,r4b,balustrade,,stone,NULL,NULL,NULL,1675,TRUE,4,1,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,rlc,r4b,balustrade,,stone,NULL,NULL,NULL,1675,TRUE,4,1,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,fac_elem,fac_elem,base,buttress (small) ,brick,NULL,NULL,NULL,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,fac_elem,fac_elem,base,buttress (small) ,brick,NULL,NULL,NULL,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,fac_elem,fac_elem,base,buttress (small) ,brick,NULL,NULL,NULL,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem,base,buttress (small) ,brick,NULL,NULL,NULL,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem1773,base,buttress (large),brick,NULL,NULL,1,1773,FALSE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,base,attic,sandstone,NULL,NULL,1,1675,TRUE,2,1,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem1773,blind arch,round,brick,NULL,NULL,1,1773,FALSE,1,3,3,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,capital,tuscan,sandstone,NULL,NULL,1,1675,TRUE,2,1,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,column shaft,smooth,sandstone,NULL,NULL,1,1675,TRUE,2,1,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,cornice,classical cornice,sandstone,moulded,three indent,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,cornice,element cap cornice,sandstone,moulded,five indent,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,rlc,r4a,cornice,classical cornice,stone,moulded,five indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,rlc,r4a,cornice,classical cornice,stone,moulded,five indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,rlc,r4a,cornice,roofline cornice,stone,moulded,three indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,rlc,r4a,cornice,roofline cornice,stone,moulded,three indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,rlc,r4b,cornice,classical cornice,stone,moulded,five indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,rlc,r4b,cornice,classical cornice,stone,moulded,five indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,rlc,r4b,cornice,roofline cornice,stone,moulded,three indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,rlc,r4b,cornice,roofline cornice,stone,moulded,three indent,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem1773,cornice,classical cornice,stone,NULL,NULL,2,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,fac_elem,fac_elem,cornice,classical cornice,stone,NULL,NULL,2,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,fac_elem,fac_elem,cornice,classical cornice,stone,NULL,NULL,2,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem,door,,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,door,double panelled,wood,NULL,NULL,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,esc,e4b,door,double panelled,wood,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,esc,e4c,door,FALSE,wood,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,esc,e4d,door,double panelled,wood,NULL,NULL,NULL,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,esc,e4d,door,double panelled,wood,NULL,NULL,NULL,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,door frame,flat-headed,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,esc,e4b,door frame,flat-headed,NULL,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,esc,e4c,door frame,flat-headed,NULL,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,esc,e4d,door frame,flat-headed,NULL,NULL,NULL,NULL,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,esc,e4d,door frame,flat-headed,NULL,NULL,NULL,NULL,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,frieze,,sandstone,NULL,NULL,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,rlc,r4a,parapet,plain,brick,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,rlc,r4a,parapet,plain,brick,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,rlc,r4b,parapet,plain,brick,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,rlc,r4b,parapet,plain,brick,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,rlc,r4a,pedestal,,brick,NULL,NULL,NULL,1675,TRUE,4,1,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,rlc,r4a,pedestal,,brick,NULL,NULL,NULL,1675,TRUE,4,1,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,rlc,r4b,pedestal,,brick,NULL,NULL,NULL,1675,TRUE,6,1,6,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,rlc,r4b,pedestal,,brick,NULL,NULL,NULL,1675,TRUE,6,1,6,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem1773,pilaster,,brick,NULL,NULL,1,1773,FALSE,1,8,8,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,fac_elem,fac_elem,pilaster,,red brick,NULL,NULL,NULL,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,fac_elem,fac_elem,pilaster,,red brick,NULL,NULL,NULL,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,fac_elem,fac_elem,pilaster,,red brick,NULL,NULL,NULL,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem,pilaster,,red brick,NULL,NULL,NULL,1675,TRUE,1,4,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem1773,plinth,plinth course,copper,NULL,NULL,1,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,esc,e4a,plinth,square,sandstone,NULL,NULL,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,fac_elem,fac_elem,plinth,plinth course,stone,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,fac_elem,fac_elem,plinth,plinth course,stone,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,fac_elem,fac_elem,plinth,plinth course,stone,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem,plinth,plinth course,stone,NULL,NULL,NULL,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem1773,roof,,NULL,NULL,NULL,2,1773,FALSE,1,1,1,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem,roof,,NULL,NULL,NULL,1,1675,TRUE,1,2,2,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4w,rlc,r4a,sculpted ornament,vase,stone,NULL,NULL,NULL,1675,TRUE,4,1,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,rlc,r4a,sculpted ornament,vase,stone,NULL,NULL,NULL,1675,TRUE,4,1,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4n,rlc,r4b,sculpted ornament,vase,stone,NULL,NULL,NULL,1675,TRUE,4,1,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4s,rlc,r4b,sculpted ornament,vase,stone,NULL,NULL,NULL,1675,TRUE,4,1,4,"Amsterdam, Netherlands",Western Europe
"Esnoga, Talmud Torah II",f4e,fac_elem,fac_elem,stoop,,NULL,NULL,NULL,1,1675,TRUE,1,1,1,"Amsterdam, Netherlands",Western Europe
